stock_id,stock_name,asset_type,source_industry,primary_sector,primary_sector_label,sub_sector,theme_clusters,is_financial,confidence,review_required,reason
1615,大山,COMMON_STOCK,智慧電網,ELECTRICAL_CABLE,電器電纜與重電,高/低壓輸電設施,,False,HIGH,False,
1616,億泰,COMMON_STOCK,其他,ELECTRICAL_CABLE,電器電纜與重電,電線電纜,,False,MEDIUM,False,億泰：電線電纜相關
1617,榮星,COMMON_STOCK,連接器,PASSIVE_CONNECTOR,被動元件與連接器,金屬材料,,False,HIGH,False,
1618,合機,COMMON_STOCK,智慧電網,ELECTRICAL_CABLE,電器電纜與重電,高/低壓輸電設施,,False,HIGH,False,
1623,大東電,COMMON_STOCK,智慧電網,ELECTRICAL_CABLE,電器電纜與重電,高/低壓輸電設施,,False,HIGH,False,
1626,艾美特-KY,COMMON_STOCK,其他,HOME_APPLIANCE_CONSUMER,家電與民生消費品,小家電,,False,HIGH,False,艾美特-KY：小家電製造
1702,南僑,COMMON_STOCK,食品,FOOD,食品,餐飲連鎖,,False,HIGH,False,
1707,葡萄王,COMMON_STOCK,食品生技,HEALTH_SUPPLEMENT,保健食品,保健食品品牌,,False,HIGH,False,葡萄王：靈芝/保健食品品牌
1708,東鹼,COMMON_STOCK,其他,CHEMICAL,化學工業,工業化學品,,False,HIGH,False,東鹼：工業用鹼/化學原料
1709,和益,COMMON_STOCK,石化及塑橡膠,PETROCHEMICAL,石化,界面活性劑,,False,HIGH,False,
1711,永光,COMMON_STOCK,石化及塑橡膠,PETROCHEMICAL,石化,顏染料,,False,HIGH,False,
1712,興農,COMMON_STOCK,石化及塑橡膠,PETROCHEMICAL,石化,農藥,,False,HIGH,False,
1713,國化,COMMON_STOCK,紡織,TEXTILE_FIBER,紡織與人纖,化學助劑,,False,HIGH,False,
1714,和桐,COMMON_STOCK,石化及塑橡膠,PETROCHEMICAL,石化,界面活性劑,,False,HIGH,False,
1715,萬洲,COMMON_STOCK,塑膠工業,PLASTICS_RUBBER,塑膠與橡膠製品,,,False,HIGH,False,
1717,長興,COMMON_STOCK,印刷電路板,PCB_ELECTRONIC_MATERIALS,印刷電路板與電子材料,銅箔基板,,False,HIGH,False,
1718,中纖,COMMON_STOCK,其他,TEXTILE_FIBER,紡織與人纖,人纖原料,,False,HIGH,False,中纖：人造纖維原料
1720,生達,COMMON_STOCK,食品生技,PHARMACEUTICAL,製藥,學名藥,,False,HIGH,False,生達：學名藥製造大廠
1721,三晃,COMMON_STOCK,石化及塑橡膠,PETROCHEMICAL,石化,橡塑膠添加劑,,False,HIGH,False,
1722,台肥,COMMON_STOCK,其他,CHEMICAL,化學工業,肥料/工業化學品,,False,HIGH,False,台肥：肥料與工業化學品製造
1723,中碳,COMMON_STOCK,電動車輛產業,EV_BATTERY,電動車輛與電池,鋰電池材料,,False,HIGH,False,
1725,元禎,COMMON_STOCK,石化及塑橡膠,PETROCHEMICAL,石化,界面活性劑,,False,HIGH,False,
1727,中華化,COMMON_STOCK,石化及塑橡膠,PETROCHEMICAL,石化,界面活性劑,,False,HIGH,False,
1730,花仙子,COMMON_STOCK,貿易百貨,RETAIL_TRADE,貿易百貨與零售,貿易商、代理商、經銷商,,False,HIGH,False,
1731,美吾華,COMMON_STOCK,製藥,PHARMACEUTICAL,製藥,藥品代理銷售及通路,,False,HIGH,False,
1733,五鼎,COMMON_STOCK,醫療器材,MEDICAL_DEVICE,醫療器材,體溫計、血壓計,,False,HIGH,False,
1735,日勝化,COMMON_STOCK,石化及塑橡膠,PETROCHEMICAL,石化,接著劑(合成樹脂),,False,HIGH,False,
1737,臺鹽,COMMON_STOCK,食品,FOOD,食品,營養食品,,False,HIGH,False,
1760,寶齡富錦,COMMON_STOCK,醫療器材,MEDICAL_DEVICE,醫療器材,醫療耗材,,False,HIGH,False,
1773,勝一,COMMON_STOCK,石化及塑橡膠,PETROCHEMICAL,石化,接著劑(合成樹脂),,False,HIGH,False,
1776,展宇,COMMON_STOCK,石化及塑橡膠,PETROCHEMICAL,石化,接著劑(合成樹脂),,False,HIGH,False,
1809,中釉,COMMON_STOCK,建材營造,BUILDING_MATERIALS_CONSTRUCTION,建材營造,建材原料,,False,HIGH,False,
1902,台紙,COMMON_STOCK,造紙工業,PAPER,造紙,,,False,HIGH,False,
1904,正隆,COMMON_STOCK,造紙,PAPER,造紙,銷售、進出口業務,,False,HIGH,False,
1905,華紙,COMMON_STOCK,造紙,PAPER,造紙,銷售、進出口業務,,False,HIGH,False,
1907,永豐餘,COMMON_STOCK,造紙,PAPER,造紙,銷售、進出口業務,,False,HIGH,False,
2006,東和鋼鐵,COMMON_STOCK,鋼鐵,STEEL,鋼鐵,鋼胚,,False,HIGH,False,
2007,燁興,COMMON_STOCK,鋼鐵,STEEL,鋼鐵,鋼筋,,False,HIGH,False,
1701,中化,COMMON_STOCK,生技醫療業,PHARMACEUTICAL,製藥,西藥製劑,,False,HIGH,False,中化：中國化學製藥，西藥製劑大廠
2008,高興昌,COMMON_STOCK,鋼鐵,STEEL,鋼鐵,製管,,False,HIGH,False,
2010,春源,COMMON_STOCK,鋼鐵,STEEL,鋼鐵,金屬製品,,False,HIGH,False,
2012,春雨,COMMON_STOCK,鋼鐵,STEEL,鋼鐵,鋼線鋼纜,,False,HIGH,False,
2013,中鋼構,COMMON_STOCK,風力發電,WIND_ENERGY,風力發電,鋼材,,False,HIGH,False,
2014,中鴻,COMMON_STOCK,鋼鐵,STEEL,鋼鐵,製管,,False,HIGH,False,
2015,豐興,COMMON_STOCK,鋼鐵,STEEL,鋼鐵,鋼胚,,False,HIGH,False,
2017,官田鋼,COMMON_STOCK,鋼鐵,STEEL,鋼鐵,鋼線鋼纜,,False,HIGH,False,
2020,美亞,COMMON_STOCK,鋼鐵,STEEL,鋼鐵,製管,,False,HIGH,False,
2022,聚亨,COMMON_STOCK,鋼鐵,STEEL,鋼鐵,螺絲螺帽,,False,HIGH,False,
2024,志聯,COMMON_STOCK,鋼鐵,STEEL,鋼鐵,鋼線鋼纜,,False,HIGH,False,
2029,盛餘,COMMON_STOCK,鋼鐵,STEEL,鋼鐵,建築工程,,False,HIGH,False,
2031,新光鋼,COMMON_STOCK,風力發電,WIND_ENERGY,風力發電,鋼材,,False,HIGH,False,
2033,佳大,COMMON_STOCK,鋼鐵,STEEL,鋼鐵,鋼線鋼纜,,False,HIGH,False,
2038,海光,COMMON_STOCK,鋼鐵,STEEL,鋼鐵,鋼筋,,False,HIGH,False,
2072,世紀風電,COMMON_STOCK,風力發電,WIND_ENERGY,風力發電,其他配件,,False,HIGH,False,
2102,泰豐,COMMON_STOCK,汽車,AUTOMOTIVE,汽車與零組件,輪胎,,False,HIGH,False,
2105,正新,COMMON_STOCK,石化及塑橡膠,PETROCHEMICAL,石化,橡膠製品,,False,HIGH,False,
2106,建大,COMMON_STOCK,運動科技,SPORTING_GOODS,運動休閒用品,運動用品,,False,HIGH,False,
2107,厚生,COMMON_STOCK,石化及塑橡膠,PETROCHEMICAL,石化,橡膠製品,,False,HIGH,False,
2108,南帝,COMMON_STOCK,石化及塑橡膠,PETROCHEMICAL,石化,橡膠製品,,False,HIGH,False,
2109,華豐,COMMON_STOCK,石化及塑橡膠,PETROCHEMICAL,石化,橡膠製品,,False,HIGH,False,
2114,鑫永銓,COMMON_STOCK,石化及塑橡膠,PETROCHEMICAL,石化,橡膠製品,,False,HIGH,False,
2115,六暉-KY,COMMON_STOCK,石化及塑橡膠,PETROCHEMICAL,石化,橡膠製品,,False,HIGH,False,
2201,裕隆,COMMON_STOCK,汽車,AUTOMOTIVE,汽車與零組件,整車組裝、修理及技術服務,,False,HIGH,False,
2204,中華,COMMON_STOCK,汽車,AUTOMOTIVE,汽車與零組件,銷售、進出口業務,,False,HIGH,False,
2206,三陽工業,COMMON_STOCK,汽車,AUTOMOTIVE,汽車與零組件,銷售、進出口業務,,False,HIGH,False,
2207,和泰車,COMMON_STOCK,電動車輛產業,EV_BATTERY,電動車輛與電池,電動汽車、電動機車、電動自行車,,False,HIGH,False,
2211,長榮鋼,COMMON_STOCK,鋼鐵,STEEL,鋼鐵,金屬製品,,False,HIGH,False,
2236,百達-KY,COMMON_STOCK,汽車工業,AUTOMOTIVE,汽車與零組件,精密零組件,,False,LOW,True,百達-KY：業務內容需人工查證
2243,宏旭-KY,COMMON_STOCK,汽車工業,AUTOMOTIVE,汽車與零組件,,,False,LOW,True,宏旭-KY：業務內容需人工查證
2248,華勝-KY,COMMON_STOCK,汽車,AUTOMOTIVE,汽車與零組件,鋁合金鋼圈,,False,HIGH,False,
2250,IKKA-KY,COMMON_STOCK,汽車工業,HOME_APPLIANCE_CONSUMER,家電與民生消費品,流行服飾品牌,,False,MEDIUM,False,IKKA-KY：流行服飾品牌，非汽車業
2258,鴻華先進-創,COMMON_STOCK,創新版股票,EV_BATTERY,電動車輛與電池,電動車整車,電動車|鴻海集團|MIH,False,HIGH,False,鴻華先進：鴻海與裕隆合資電動車廠
2308,台達電,COMMON_STOCK,智慧電網,ELECTRICAL_MACHINERY,電機機械,電源管理與工業自動化,,False,HIGH,False,台達電：電源管理/工業自動化/電動車充電多角化大廠，非傳統電纜重電業務
2312,金寶,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,硬碟機,,False,HIGH,False,
2313,華通,COMMON_STOCK,印刷電路板,PCB_ELECTRONIC_MATERIALS,印刷電路板與電子材料,硬板、軟板、IC載板製造,,False,HIGH,False,
2314,台揚,COMMON_STOCK,通信網路,COMMUNICATION_NETWORK,通信網路,無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),,False,HIGH,False,
2316,楠梓電,COMMON_STOCK,印刷電路板,PCB_ELECTRONIC_MATERIALS,印刷電路板與電子材料,硬板、軟板、IC載板製造,,False,HIGH,False,
2317,鴻海,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,金屬、塑膠模具,,False,HIGH,False,
2321,東訊,COMMON_STOCK,通信網路,COMMUNICATION_NETWORK,通信網路,無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),,False,HIGH,False,
2323,中環,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,其他電腦及週邊設備,,False,HIGH,False,
2324,仁寶,COMMON_STOCK,平面顯示器,OPTOELECTRONICS,光電（面板/觸控/光學）,電視,,False,HIGH,False,
2327,國巨*,COMMON_STOCK,被動元件,PASSIVE_CONNECTOR,被動元件與連接器,電阻器,,False,HIGH,False,
2331,精英,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,筆記型電腦,,False,HIGH,False,
2351,順德,COMMON_STOCK,鋼鐵,STEEL,鋼鐵,金屬製品,,False,HIGH,False,
2352,佳世達,COMMON_STOCK,醫療器材,MEDICAL_DEVICE,醫療器材,顯示器,,False,HIGH,False,
2353,宏碁,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,筆記型電腦,,False,HIGH,False,
2356,英業達,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,筆記型電腦,,False,HIGH,False,
2357,華碩,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,顯示卡,,False,HIGH,False,
2358,廷鑫,COMMON_STOCK,其他,DIVERSIFIED_OTHER,其他（待歸類）,其他,,False,LOW,True,廷鑫：業務內容需人工查證
2359,所羅門,COMMON_STOCK,其他,AUTOMATION_ROBOTICS,自動化與機器人,工業機器人整合,,False,HIGH,False,所羅門：工業機器人與自動化整合
2360,致茂,COMMON_STOCK,智慧電網,COMPUTER_PERIPHERALS,電腦及週邊設備,電子量測儀器,,False,HIGH,False,致茂：電子測試儀器製造
2362,藍天,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,筆記型電腦,,False,HIGH,False,
2364,倫飛,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,精簡型電腦,,False,HIGH,False,
2365,昆盈,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,其他電腦及週邊設備,,False,HIGH,False,
2367,燿華,COMMON_STOCK,印刷電路板,PCB_ELECTRONIC_MATERIALS,印刷電路板與電子材料,硬板、軟板、IC載板製造,,False,HIGH,False,
2368,金像電,COMMON_STOCK,印刷電路板,PCB_ELECTRONIC_MATERIALS,印刷電路板與電子材料,硬板、軟板、IC載板製造,,False,HIGH,False,
2369,菱生,COMMON_STOCK,半導體,SEMICONDUCTOR,半導體,IC封裝測試,,False,HIGH,False,
2371,大同,COMMON_STOCK,智慧電網,ELECTRICAL_MACHINERY,電機機械,重電與家電集團,,False,HIGH,False,大同：重電設備與家電集團
2373,震旦行,COMMON_STOCK,其他,RETAIL_TRADE,貿易百貨與零售,辦公事務機器經銷,,False,HIGH,False,震旦行：辦公家具/事務機器經銷
2374,佳能,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,光學鏡片、鏡頭,,False,HIGH,False,
2375,凱美,COMMON_STOCK,被動元件,PASSIVE_CONNECTOR,被動元件與連接器,電容器,,False,HIGH,False,
2376,技嘉,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,顯示器模組,,False,HIGH,False,
2377,微星,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,顯示卡,,False,HIGH,False,
2379,瑞昱,COMMON_STOCK,半導體,SEMICONDUCTOR,半導體,網路通訊IC,,False,HIGH,False,
2380,虹光,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,印表機、傳真機、掃瞄器、多功能事務機、投影機,,False,HIGH,False,
2382,廣達,COMMON_STOCK,雲端運算,BIG_DATA_CLOUD,大數據與雲端運算,電腦設備,,False,HIGH,False,
2383,台光電,COMMON_STOCK,印刷電路板,PCB_ELECTRONIC_MATERIALS,印刷電路板與電子材料,銅箔基板,,False,HIGH,False,
2385,群光,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,電源供應器,,False,HIGH,False,
2387,精元,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,其他電腦及週邊設備之零組件,,False,HIGH,False,
2388,威盛,COMMON_STOCK,人工智慧,AI,人工智慧,領域解決方案,,False,HIGH,False,
2390,云辰,COMMON_STOCK,大數據,BIG_DATA_CLOUD,大數據與雲端運算,顧問諮詢,,False,HIGH,False,
2392,正崴,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,連接線,,False,HIGH,False,
2393,億光,COMMON_STOCK,平面顯示器,OPTOELECTRONICS,光電（面板/觸控/光學）,顯示器模組,,False,HIGH,False,
2395,研華,COMMON_STOCK,雲端運算,BIG_DATA_CLOUD,大數據與雲端運算,雲端應用服務,,False,HIGH,False,
2311,日月光,COMMON_STOCK,半導體業,SEMICONDUCTOR,半導體,,,False,HIGH,False,
2381,華宇,COMMON_STOCK,電腦及週邊設備業,COMPUTER_PERIPHERALS,電腦及週邊設備,,,False,HIGH,False,
2325,矽品,COMMON_STOCK,半導體業,SEMICONDUCTOR,半導體,,,False,HIGH,False,
2397,友通,COMMON_STOCK,通信網路,COMMUNICATION_NETWORK,通信網路,網路設備(如數據機、網路卡、閘道器、路由器、網路電話),,False,HIGH,False,
2399,映泰,COMMON_STOCK,區塊鏈,SOFTWARE_ECOMMERCE,軟體服務與電子商務,元件裝置,,False,HIGH,False,
2401,凌陽,COMMON_STOCK,半導體,SEMICONDUCTOR,半導體,輸出入介面IC,,False,HIGH,False,
2402,毅嘉,COMMON_STOCK,印刷電路板,PCB_ELECTRONIC_MATERIALS,印刷電路板與電子材料,硬板、軟板、IC載板製造,,False,HIGH,False,
2404,漢唐,COMMON_STOCK,其他,FACTORY_ENGINEERING,廠務工程與系統整合,廠務工程,,False,HIGH,False,漢唐：半導體廠務系統工程
2405,輔信,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,桌上型電腦,,False,HIGH,False,
2406,國碩,COMMON_STOCK,太陽能產業,SOLAR_ENERGY,太陽能,太陽能電廠,,False,HIGH,False,
2408,南亞科,COMMON_STOCK,半導體,SEMICONDUCTOR,半導體,記憶體IC,,False,HIGH,False,
2409,友達,COMMON_STOCK,平面顯示器,OPTOELECTRONICS,光電（面板/觸控/光學）,面板,,False,HIGH,False,
2412,中華電,COMMON_STOCK,通信網路,COMMUNICATION_NETWORK,通信網路,電信服務業,,False,HIGH,False,
2413,環科,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,電源供應器,,False,HIGH,False,
2414,精技,COMMON_STOCK,其他,SOFTWARE_ECOMMERCE,軟體服務與電子商務,IT系統整合/通路,,False,HIGH,False,精技：資訊系統整合與通路
2417,圓剛,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,顯示卡,,False,HIGH,False,
2419,仲琦,COMMON_STOCK,通信網路,COMMUNICATION_NETWORK,通信網路,網路設備(如數據機、網路卡、閘道器、路由器、網路電話),,False,HIGH,False,
2420,新巨,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,電源供應器,,False,HIGH,False,
2423,固緯,COMMON_STOCK,其他,COMPUTER_PERIPHERALS,電腦及週邊設備,量測儀器,,False,HIGH,False,固緯：電子量測儀器製造
2425,承啟,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,顯示卡,,False,HIGH,False,
2426,鼎元,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,精簡型電腦,,False,HIGH,False,
2427,三商電,COMMON_STOCK,觸控面板,OPTOELECTRONICS,光電（面板/觸控/光學）,金融提款機(ATM),,False,HIGH,False,
2428,興勤,COMMON_STOCK,被動元件,PASSIVE_CONNECTOR,被動元件與連接器,電阻器,,False,HIGH,False,
2430,燦坤,COMMON_STOCK,貿易百貨,RETAIL_TRADE,貿易百貨與零售,零售通路,,False,HIGH,False,
2431,聯昌,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,電源供應器,,False,HIGH,False,
2432,倚天,COMMON_STOCK,通信網路業,COMMUNICATION_NETWORK,通信網路,,,False,HIGH,False,
2433,互盛電,COMMON_STOCK,其他,ELECTRONIC_DISTRIBUTION,電子零組件通路與服務,電子零件通路,,False,MEDIUM,False,互盛電：電子零件代理通路
2434,統懋,COMMON_STOCK,太陽能產業,SOLAR_ENERGY,太陽能,矽晶圓/矽晶片,,False,HIGH,False,
2436,偉詮電,COMMON_STOCK,半導體,SEMICONDUCTOR,半導體,電源管理IC,,False,HIGH,False,
2438,翔耀,COMMON_STOCK,LED照明產業,LED_LIGHTING,LED照明,燈具/應用,,False,HIGH,False,
2439,美律,COMMON_STOCK,能源元件,EV_BATTERY,電動車輛與電池,電池模組,,False,HIGH,False,
2440,太空梭,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,連接線,,False,HIGH,False,
2441,超豐,COMMON_STOCK,半導體,SEMICONDUCTOR,半導體,IC封裝測試,,False,HIGH,False,
2442,新美齊,COMMON_STOCK,建材營造,BUILDING_MATERIALS_CONSTRUCTION,建材營造,建設業,,False,HIGH,False,
2443,昶虹,COMMON_STOCK,其他,COMPUTER_PERIPHERALS,電腦及週邊設備,,,False,LOW,True,昶虹：業務內容需人工查證
2444,兆勁,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,其他電腦及週邊設備之零組件,,False,HIGH,False,
2449,京元電子,COMMON_STOCK,半導體,SEMICONDUCTOR,半導體,IC封裝測試,,False,HIGH,False,
2450,神腦,COMMON_STOCK,通信網路,COMMUNICATION_NETWORK,通信網路,無線通訊設備(如行動電話、衛星定位系統、衛星通訊設備、微波通訊設備、數位機上盒),,False,HIGH,False,
2451,創見,COMMON_STOCK,電腦及週邊設備,COMPUTER_PERIPHERALS,電腦及週邊設備,隨身碟、記憶卡讀卡機,,False,HIGH,False,
2453,凌群,COMMON_STOCK,大數據,BIG_DATA_CLOUD,大數據與雲端運算,顧問諮詢,,False,HIGH,False,
2454,聯發科,COMMON_STOCK,半導體,SEMICONDUCTOR,半導體,電源管理IC,,False,HIGH,False,
2455,全新,COMMON_STOCK,半導體,SEMICONDUCTOR,半導體,晶圓製造,,False,HIGH,False,
2459,敦吉,COMMON_STOCK,智慧電網,ELECTRICAL_CABLE,電器電纜與重電,高/低壓輸電設施,,False,HIGH,False,
2479,和立,COMMON_STOCK,電子工業,SEMICONDUCTOR,半導體,IC設計,,False,MEDIUM,False,和立：類比IC設計
2480,敦陽科,COMMON_STOCK,大數據,BIG_DATA_CLOUD,大數據與雲端運算,顧問諮詢,,False,HIGH,False,
2481,強茂,COMMON_STOCK,半導體,SEMICONDUCTOR,半導體,其他IC/二極體製造,,False,HIGH,False,
2482,連宇,COMMON_STOCK,其他,COMMUNICATION_NETWORK,通信網路,網通線材,,False,HIGH,False,連宇：網路通訊線材
2483,百容,COMMON_STOCK,醫療器材,MEDICAL_DEVICE,醫療器材,體溫計、血壓計,,False,HIGH,False,
2484,希華,COMMON_STOCK,被動元件,PASSIVE_CONNECTOR,被動元件與連接器,濾波器、振盪器,,False,HIGH,False,
2485,兆赫,COMMON_STOCK,平面顯示器,OPTOELECTRONICS,光電（面板/觸控/光學）,顯示器模組,,False,HIGH,False,
2486,一詮,COMMON_STOCK,平面顯示器,OPTOELECTRONICS,光電（面板/觸控/光學）,背光源(發光二極體、冷陰極管),,False,HIGH,False,
2488,漢平,COMMON_STOCK,其他,ELECTRONIC_DISTRIBUTION,電子零組件通路與服務,電子零件代理,,False,MEDIUM,False,漢平：電子零件代理商
2489,瑞軒,COMMON_STOCK,平面顯示器,OPTOELECTRONICS,光電（面板/觸控/光學）,電視,,False,HIGH,False,
2491,吉祥全,COMMON_STOCK,LED照明產業,LED_LIGHTING,LED照明,藍寶石晶圓/晶片,,False,HIGH,False,
2492,華新科,COMMON_STOCK,被動元件,PASSIVE_CONNECTOR,被動元件與連接器,電阻器,,False,HIGH,False,
2493,揚博,COMMON_STOCK,印刷電路板,PCB_ELECTRONIC_MATERIALS,印刷電路板與電子材料,生產製程及檢測設備,,False,HIGH,False,
2495,普安,COMMON_STOCK,大數據,BIG_DATA_CLOUD,大數據與雲端運算,雲端平台,,False,HIGH,False,
2498,宏達電,COMMON_STOCK,體驗科技,LEISURE_TOURISM,休閒觀光與娛樂,頭顯裝置品牌廠,,False,HIGH,False,
2511,太子,COMMON_STOCK,建材營造,BUILDING_MATERIALS_CONSTRUCTION,建材營造,物業管理,,False,HIGH,False,
2515,中工,COMMON_STOCK,建材營造,BUILDING_MATERIALS_CONSTRUCTION,建材營造,營造業,,False,HIGH,False,
2526,大陸,COMMON_STOCK,建材營造,BUILDING_MATERIALS_CONSTRUCTION,建材營造,,,False,HIGH,False,
2527,宏璟,COMMON_STOCK,建材營造,BUILDING_MATERIALS_CONSTRUCTION,建材營造,建設業,,False,HIGH,False,
2535,達欣工,COMMON_STOCK,建材營造,BUILDING_MATERIALS_CONSTRUCTION,建材營造,營造業,,False,HIGH,False,
2542,興富發,COMMON_STOCK,建材營造,BUILDING_MATERIALS_CONSTRUCTION,建材營造,建設業,,False,HIGH,False,
2543,皇昌,COMMON_STOCK,建材營造,BUILDING_MATERIALS_CONSTRUCTION,建材營造,營造業,,False,HIGH,False,
2545,皇翔,COMMON_STOCK,建材營造,BUILDING_MATERIALS_CONSTRUCTION,建材營造,建設業,,False,HIGH,False,
2546,根基,COMMON_STOCK,建材營造,BUILDING_MATERIALS_CONSTRUCTION,建材營造,營造業,,False,HIGH,False,
2547,日勝生,COMMON_STOCK,建材營造,BUILDING_MATERIALS_CONSTRUCTION,建材營造,建設業,,False,HIGH,False,
2548,華固,COMMON_STOCK,建材營造,BUILDING_MATERIALS_CONSTRUCTION,建材營造,建設業,,False,HIGH,False,
2597,潤弘,COMMON_STOCK,建材營造,BUILDING_MATERIALS_CONSTRUCTION,建材營造,裝潢業,,False,HIGH,False,
2603,長榮,COMMON_STOCK,交通運輸及航運,SHIPPING_CONTAINER,海運（貨櫃／散裝）,貨櫃航運,,False,HIGH,False,長榮：貨櫃航運為核心業務，不應與航空客運公司同 sub_sector
2605,新興,COMMON_STOCK,交通運輸及航運,SHIPPING_CONTAINER,海運（貨櫃／散裝）,散裝航運,,False,HIGH,False,
2606,裕民,COMMON_STOCK,交通運輸及航運,SHIPPING_CONTAINER,海運（貨櫃／散裝）,散裝航運,,False,HIGH,False,
2608,嘉里大榮,COMMON_STOCK,交通運輸及航運,SHIPPING_CONTAINER,海運（貨櫃／散裝）,海陸空貨運承攬,,False,HIGH,False,
2609,陽明,COMMON_STOCK,交通運輸及航運,SHIPPING_CONTAINER,海運（貨櫃／散裝）,貨櫃航運,,False,HIGH,False,
2411,飛瑞,COMMON_STOCK,電子工業,COMPUTER_PERIPHERALS,電腦及週邊設備,電源供應器,,False,MEDIUM,False,飛瑞：電源供應器/充電系統
2437,旺詮,COMMON_STOCK,電子工業,PASSIVE_CONNECTOR,被動元件與連接器,被動元件,,False,MEDIUM,False,旺詮：電阻器製造
2448,晶電,COMMON_STOCK,光電業,OPTOELECTRONICS,光電（面板/觸控/光學）,,,False,HIGH,False,
2610,華航,COMMON_STOCK,交通運輸及航運,SHIPPING_CONTAINER,海運（貨櫃／散裝）,海陸空大眾運輸,,False,HIGH,False,
2611,志信,COMMON_STOCK,交通運輸及航運,SHIPPING_CONTAINER,海運（貨櫃／散裝）,貨櫃運輸集散及倉儲,,False,HIGH,False,
2613,中櫃,COMMON_STOCK,交通運輸及航運,SHIPPING_CONTAINER,海運（貨櫃／散裝）,貨櫃運輸集散及倉儲,,False,HIGH,False,
2614,東森,COMMON_STOCK,貿易百貨,RETAIL_TRADE,貿易百貨與零售,零售通路,,False,HIGH,False,
2615,萬海,COMMON_STOCK,交通運輸及航運,SHIPPING_CONTAINER,海運（貨櫃／散裝）,貨櫃航運,,False,HIGH,False,
2617,台航,COMMON_STOCK,交通運輸及航運,SHIPPING_CONTAINER,海運（貨櫃／散裝）,散裝航運,,False,HIGH,False,
2633,台灣高鐵,COMMON_STOCK,交通運輸及航運,SHIPPING_CONTAINER,海運（貨櫃／散裝）,海陸空大眾運輸,,False,HIGH,False,
2634,漢翔,COMMON_STOCK,其他,AEROSPACE_DEFENSE,航太國防,航空器製造,軍工|航太|無人機,False,HIGH,False,漢翔：主力為航空發動機/機身零件與軍用機承製，FinMind industry_name='其他' 為 catch-all 誤置，非真實業務歸類
2636,台驊控股,COMMON_STOCK,交通運輸及航運,SHIPPING_CONTAINER,海運（貨櫃／散裝）,海陸空貨運承攬,,False,HIGH,False,
2637,慧洋-KY,COMMON_STOCK,交通運輸及航運,SHIPPING_CONTAINER,海運（貨櫃／散裝）,散裝航運,,False,HIGH,False,
2701,萬企,COMMON_STOCK,休閒娛樂,LEISURE_TOURISM,休閒觀光與娛樂,娛樂服務業,,False,HIGH,False,
2702,華園,COMMON_STOCK,休閒娛樂,LEISURE_TOURISM,休閒觀光與娛樂,旅館服務業,,False,HIGH,False,
2704,國賓,COMMON_STOCK,休閒娛樂,LEISURE_TOURISM,休閒觀光與娛樂,旅館服務業,,False,HIGH,False,
2705,六福,COMMON_STOCK,休閒娛樂,LEISURE_TOURISM,休閒觀光與娛樂,旅館服務業,,False,HIGH,False,
